2025-09-22 18:56:24 | INFO | Logging to file: logs/project_log.log
2025-09-22 18:58:07 | INFO | {'message': 'I just loved a movie! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:07', 'category': 'entertainment', 'sentiment': 0.91, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-22 18:58:12 | INFO | {'message': 'I just saw JavaScript! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:12', 'category': 'tech', 'sentiment': 0.4, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-22 18:58:15 | INFO | Logging to file: logs/project_log.log
2025-09-22 18:58:15 | INFO | Log sanitization enabled, personal info removed
2025-09-22 18:58:17 | INFO | {'message': 'I just loved travel! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:17', 'category': 'travel', 'sentiment': 0.02, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-22 18:58:22 | INFO | {'message': 'I just saw an app! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-22 18:58:22', 'category': 'other', 'sentiment': 0.45, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-22 18:58:27 | INFO | {'message': 'I just found a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-22 18:58:27', 'category': 'other', 'sentiment': 0.77, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-22 18:58:32 | INFO | {'message': 'I just saw a story! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:32', 'category': 'other', 'sentiment': 0.07, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-22 18:58:37 | INFO | {'message': 'I just loved a story! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:37', 'category': 'other', 'sentiment': 0.87, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-22 18:58:40 | INFO | Logging to file: logs/project_log.log
2025-09-22 18:58:40 | INFO | Log sanitization enabled, personal info removed
2025-09-22 18:58:40 | INFO | Starting Consumer to run continuously.
2025-09-22 18:58:40 | INFO | Things can fail or get interrupted, so use a try block.
2025-09-22 18:58:40 | INFO | Moved .env variables into a utils config module.
2025-09-22 18:58:40 | INFO | STEP 1. Read environment variables using new config functions.
2025-09-22 18:58:40 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-22 18:58:40 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-22 18:58:40 | INFO | LIVE_DATA_PATH: PROJECT_ROOT/data/project_live.json
2025-09-22 18:58:40 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-22 18:58:40 | INFO | SQLITE_PATH: PROJECT_ROOT/data/buzz.sqlite
2025-09-22 18:58:40 | INFO | SUCCESS: Read environment variables.
2025-09-22 18:58:40 | INFO | STEP 2. Delete any prior database file for a fresh start.
2025-09-22 18:58:40 | INFO | STEP 3. Initialize a new database with an empty table.
2025-09-22 18:58:40 | INFO | Calling SQLite init_db() with {db_path=}.
2025-09-22 18:58:40 | INFO | SUCCESS: Got a cursor to execute SQL.
2025-09-22 18:58:40 | INFO | SUCCESS: Database initialized and table ready at PROJECT_ROOT/data/buzz.sqlite.
2025-09-22 18:58:40 | INFO | STEP 4. Begin consuming and storing messages.
2025-09-22 18:58:40 | INFO | Called consume_messages_from_file() with:
2025-09-22 18:58:40 | INFO |    live_data_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/project_live.json')
2025-09-22 18:58:40 | INFO |    sql_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO |    interval_secs=5
2025-09-22 18:58:40 | INFO |    last_position=0
2025-09-22 18:58:40 | INFO | 1. Initialize the database.
2025-09-22 18:58:40 | INFO | Calling SQLite init_db() with {db_path=}.
2025-09-22 18:58:40 | INFO | SUCCESS: Got a cursor to execute SQL.
2025-09-22 18:58:40 | INFO | SUCCESS: Database initialized and table ready at PROJECT_ROOT/data/buzz.sqlite.
2025-09-22 18:58:40 | INFO | 2. Set the last position to 0 to start at the beginning of the file.
2025-09-22 18:58:40 | INFO | 3. Read from live data file at position 0.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just saw a movie! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-22 18:57:37', 'category': 'entertainment', 'sentiment': 0.11, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just saw a movie! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-22 18:57:37', 'category': 'entertainment', 'sentiment': 0.11, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just tried an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-22 18:57:42', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just tried an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-22 18:57:42', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just loved a movie! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-22 18:57:47', 'category': 'entertainment', 'sentiment': 0.01, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just loved a movie! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-22 18:57:47', 'category': 'entertainment', 'sentiment': 0.01, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just shared a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-22 18:57:52', 'category': 'other', 'sentiment': 0.8, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just shared a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-22 18:57:52', 'category': 'other', 'sentiment': 0.8, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just shared game! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-22 18:57:57', 'category': 'gaming', 'sentiment': 0.26, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just shared game! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-22 18:57:57', 'category': 'gaming', 'sentiment': 0.26, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just tried an app! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-22 18:58:02', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just tried an app! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-22 18:58:02', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just loved a movie! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:07', 'category': 'entertainment', 'sentiment': 0.91, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just loved a movie! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:07', 'category': 'entertainment', 'sentiment': 0.91, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just saw JavaScript! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:12', 'category': 'tech', 'sentiment': 0.4, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just saw JavaScript! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:12', 'category': 'tech', 'sentiment': 0.4, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just loved travel! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:17', 'category': 'travel', 'sentiment': 0.02, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just loved travel! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:17', 'category': 'travel', 'sentiment': 0.02, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just saw an app! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-22 18:58:22', 'category': 'other', 'sentiment': 0.45, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just saw an app! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-22 18:58:22', 'category': 'other', 'sentiment': 0.45, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just found a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-22 18:58:27', 'category': 'other', 'sentiment': 0.77, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just found a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-22 18:58:27', 'category': 'other', 'sentiment': 0.77, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just saw a story! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:32', 'category': 'other', 'sentiment': 0.07, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just saw a story! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:32', 'category': 'other', 'sentiment': 0.07, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | Processed message: {'message': 'I just loved a story! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:37', 'category': 'other', 'sentiment': 0.87, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-22 18:58:40 | INFO | Calling SQLite insert_message() with:
2025-09-22 18:58:40 | INFO | message={'message': 'I just loved a story! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:37', 'category': 'other', 'sentiment': 0.87, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-22 18:58:40 | INFO | db_path=WindowsPath('C:/Projects/buzzline-05-fintel/data/buzz.sqlite')
2025-09-22 18:58:40 | INFO | Inserted one message into the database.
2025-09-22 18:58:40 | INFO | TRY/FINALLY: Consumer shutting down.
2025-09-22 18:58:42 | INFO | {'message': 'I just found travel! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-22 18:58:42', 'category': 'travel', 'sentiment': 0.86, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-22 18:58:47 | INFO | {'message': 'I just loved a story! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-22 18:58:47', 'category': 'other', 'sentiment': 0.7, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-22 18:58:52 | INFO | {'message': 'I just tried a meme! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-22 18:58:52', 'category': 'humor', 'sentiment': 0.93, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-09-22 18:58:57 | INFO | {'message': 'I just loved a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-22 18:58:57', 'category': 'humor', 'sentiment': 0.28, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-22 18:58:58 | INFO | Logging to file: logs/project_log.log
2025-09-22 18:58:58 | INFO | Log sanitization enabled, personal info removed
2025-09-22 18:59:02 | INFO | Logging to file: logs/project_log.log
2025-09-22 18:59:02 | INFO | Log sanitization enabled, personal info removed
2025-09-22 18:59:02 | INFO | {'message': 'I just shared a story! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-22 18:59:02', 'category': 'other', 'sentiment': 0.24, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-22 18:59:07 | INFO | {'message': 'I just found Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-22 18:59:07', 'category': 'tech', 'sentiment': 0.99, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-22 18:59:12 | INFO | {'message': 'I just found an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-22 18:59:12', 'category': 'other', 'sentiment': 0.26, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-22 18:59:17 | INFO | {'message': 'I just tried an app! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-22 18:59:17', 'category': 'other', 'sentiment': 0.31, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-22 18:59:22 | INFO | {'message': 'I just shared travel! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-22 18:59:22', 'category': 'travel', 'sentiment': 0.91, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-22 18:59:25 | INFO | Logging to file: logs/project_log.log
2025-09-22 18:59:25 | INFO | Log sanitization enabled, personal info removed
2025-09-22 18:59:27 | INFO | {'message': 'I just saw recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-22 18:59:27', 'category': 'food', 'sentiment': 0.87, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-09-22 18:59:33 | INFO | {'message': 'I just loved Python! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-22 18:59:32', 'category': 'tech', 'sentiment': 0.08, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-22 18:59:38 | INFO | {'message': 'I just shared a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-22 18:59:38', 'category': 'humor', 'sentiment': 0.6, 'keyword_mentioned': 'meme', 'message_length': 38}
2025-09-22 18:59:43 | INFO | {'message': 'I just saw Python! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-22 18:59:43', 'category': 'tech', 'sentiment': 0.56, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-22 18:59:48 | INFO | {'message': 'I just saw a trick! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-22 18:59:48', 'category': 'other', 'sentiment': 0.69, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-22 18:59:53 | INFO | {'message': 'I just loved an app! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-22 18:59:53', 'category': 'other', 'sentiment': 0.16, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-22 18:59:58 | INFO | {'message': 'I just tried JavaScript! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-22 18:59:58', 'category': 'tech', 'sentiment': 0.93, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-22 19:00:03 | INFO | {'message': 'I just tried a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-22 19:00:03', 'category': 'humor', 'sentiment': 0.61, 'keyword_mentioned': 'meme', 'message_length': 37}
